customer,order,total_items,discount%,weekday,hour,Food%,Fresh%,Drinks%,Home%,Beauty%,Health%,Baby%,Pets%,num_orders,labels,class
203,773,59.6,8.44,2,17,27.324,17.856,19.140000000000004,25.6,7.917999999999999,2.16,0.0,0.0,5.0,8,grocery_regulars
204,778,25.0,0.88,2,12,27.92,18.34,25.18,0.0,0.0,0.0,28.55,0.0,1.0,8,grocery_regulars
205,779,37.0,5.03,3,1,22.79,0.0,39.4,25.17,12.64,0.0,0.0,0.0,1.0,8,grocery_regulars
206,780,30.76923076923077,12.523076923076925,1,16,28.91846153846154,0.0,38.883076923076935,27.28076923076923,3.069230769230769,1.8484615384615386,0.0,0.0,13.0,4,loyals
207,793,38.285714285714285,11.469999999999999,5,21,12.604285714285714,13.295714285714284,40.46142857142856,29.38428571428571,4.2542857142857144,0.0,0.0,0.0,7.0,8,grocery_regulars
208,800,30.75,16.490000000000002,6,16,9.39,0.0,72.4,14.485,3.7225,0.0,0.0,0.0,4.0,5,drink_buyers
209,804,10.0,4.01,6,10,8.88,0.0,0.0,10.9,0.0,0.0,80.23,0.0,1.0,7,new_parents
210,805,25.333333333333332,0.5533333333333333,1,10,8.183333333333332,51.653333333333336,17.023333333333333,8.576666666666666,9.090000000000002,5.473333333333334,0.0,0.0,3.0,1,fresh_regulars
211,808,77.0,3.2,5,14,7.05,41.89,20.4,0.0,19.24,11.43,0.0,0.0,1.0,1,fresh_regulars
212,809,56.857142857142854,3.4314285714285715,5,0,10.55642857142857,61.37571428571429,12.380714285714287,8.003571428571428,3.9435714285714285,0.145,3.592142857142857,0.0,14.0,4,loyals
213,823,15.0,1.39,2,22,3.32,19.42,9.42,0.0,0.0,0.0,67.84,0.0,1.0,7,new_parents
214,824,20.0,2.4666666666666663,2,19,20.916666666666668,0.43333333333333335,29.30333333333333,11.808333333333332,3.315,0.0,34.223333333333336,0.0,6.0,8,grocery_regulars
215,830,63.666666666666664,2.4899999999999998,1,17,12.966666666666667,41.63333333333333,27.246666666666666,12.57,2.6999999999999997,2.8816666666666664,0.0,0.0,6.0,1,fresh_regulars
216,836,24.0,1.635,1,22,73.935,0.0,26.064999999999998,0.0,0.0,0.0,0.0,0.0,2.0,8,grocery_regulars
217,838,38.2,6.994,7,22,34.54,28.846000000000004,12.319999999999999,18.362000000000002,2.3020000000000005,3.63,0.0,0.0,5.0,1,fresh_regulars
218,843,36.0,1.305,7,22,23.05,0.0,59.760000000000005,9.66,0.0,0.0,0.0,7.53,2.0,5,drink_buyers
219,845,28.333333333333332,3.7266666666666666,3,22,21.853333333333335,30.100000000000005,10.766666666666666,18.766666666666666,0.0,0.0,18.516666666666666,0.0,3.0,1,fresh_regulars
220,848,15.0,1.11,7,22,14.84,6.325,2.7849999999999997,3.56,9.99,0.0,62.495,0.0,2.0,7,new_parents
221,850,38.5,15.125,3,11,24.7425,0.0,16.6025,54.5125,4.1425,0.0,0.0,0.0,4.0,2,home_decorators
222,854,40.0,31.68,6,13,16.744999999999997,39.11,10.105,25.22,8.825,0.0,0.0,0.0,2.0,1,fresh_regulars
223,856,16.0,7.35,2,11,24.72,0.0,55.155,15.63,0.0,4.5,0.0,0.0,2.0,5,drink_buyers
224,858,25.0,3.57,7,17,2.18,0.0,34.3,53.94,9.58,0.0,0.0,0.0,1.0,2,home_decorators
225,859,61.0,7.26,7,1,36.13,0.0,20.98,35.93,5.17,1.79,0.0,0.0,1.0,8,grocery_regulars
226,860,34.0,6.4399999999999995,7,21,59.44,0.0,10.005,15.025,10.065000000000001,5.465,0.0,0.0,2.0,8,grocery_regulars
227,862,29.5,22.63,4,9,11.855,51.375,0.0,18.419999999999998,12.504999999999999,5.84,0.0,0.0,2.0,1,fresh_regulars
228,864,66.25,12.09,2,12,19.8325,11.092500000000001,42.7325,25.36,0.6175,0.0,0.365,0.0,4.0,8,grocery_regulars
229,868,26.5,1.49,3,23,12.84,37.394999999999996,25.365000000000002,19.915,4.48,0.0,0.0,0.0,2.0,1,fresh_regulars
230,870,66.0,2.62,7,21,64.7,0.0,24.59,10.27,0.0,0.43,0.0,0.0,1.0,8,grocery_regulars
232,872,26.333333333333332,1.4333333333333336,2,17,11.096666666666666,33.406666666666666,32.24,15.983333333333334,5.6933333333333325,1.5866666666666667,0.0,0.0,3.0,1,fresh_regulars
233,875,55.666666666666664,3.653333333333333,3,12,29.55,40.08666666666667,20.55333333333333,7.0,2.81,0.0,0.0,0.0,3.0,1,fresh_regulars
234,878,26.05263157894737,12.633684210526317,7,16,14.950526315789475,35.71894736842105,27.405789473684212,17.164210526315788,0.08263157894736843,0.0,4.156315789473684,0.0,19.0,4,loyals
235,897,23.0,0.0,5,19,23.31,23.99,7.08,24.64,0.0,20.98,0.0,0.0,1.0,9,health_concious
236,898,41.25,4.74,2,12,29.835,0.0,33.082499999999996,19.6375,8.012500000000001,0.0,9.434999999999999,0.0,4.0,8,grocery_regulars
237,902,11.0,0.0,1,19,61.67,0.0,33.0,5.33,0.0,0.0,0.0,0.0,1.0,8,grocery_regulars
238,903,29.166666666666668,3.2566666666666664,4,22,13.88,23.83666666666667,30.813333333333336,7.594999999999999,5.391666666666666,0.315,18.168333333333337,0.0,6.0,1,fresh_regulars
239,909,13.333333333333334,5.633333333333333,3,10,15.74,0.0,52.94,18.060000000000002,0.0,7.05,0.0,6.213333333333334,3.0,5,drink_buyers
240,912,36.0,6.86,3,20,26.87,18.41,39.14,15.58,0.0,0.0,0.0,0.0,1.0,8,grocery_regulars
241,913,22.0,0.0,5,11,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,7,new_parents
242,915,35.75,5.465,2,10,24.25,54.3925,10.602500000000001,5.9775,4.78,0.0,0.0,0.0,4.0,1,fresh_regulars
243,919,19.0,2.2933333333333334,1,16,6.510000000000001,7.463333333333334,84.95666666666666,0.0,0.0,1.07,0.0,0.0,3.0,5,drink_buyers
244,922,31.0,1.65,1,14,51.315,0.0,37.33,0.0,0.0,3.2,0.0,8.15,2.0,8,grocery_regulars
245,924,48.0,7.35,7,20,47.945,0.0,25.855,16.005,6.494999999999999,3.7,0.0,0.0,2.0,8,grocery_regulars
246,926,63.333333333333336,8.353333333333333,6,9,23.01,23.549999999999997,25.53333333333333,13.663333333333334,12.92,0.0,1.3233333333333335,0.0,3.0,8,grocery_regulars
247,929,58.333333333333336,16.16,2,12,27.573333333333334,0.0,16.993333333333332,22.923333333333336,32.35,0.16,0.0,0.0,3.0,8,grocery_regulars
248,932,12.0,2.45,7,13,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0,beauty_concious
249,933,30.0,22.11,1,23,7.68,7.32,28.93,56.07,0.0,0.0,0.0,0.0,1.0,2,home_decorators
250,934,27.0,3.662,2,18,17.944,7.5920000000000005,43.738,1.6780000000000002,2.634,0.0,26.413999999999998,0.0,5.0,5,drink_buyers
251,939,28.5,16.995,2,11,16.38,26.08,52.485,3.8,0.0,1.255,0.0,0.0,2.0,5,drink_buyers
252,941,24.571428571428573,4.038571428571428,2,16,19.062857142857144,29.56,39.814285714285724,9.042857142857143,1.16,0.0,0.0,0.2914285714285714,7.0,1,fresh_regulars
253,948,16.0,26.55,2,10,0.0,0.0,0.0,79.44,0.0,0.0,20.56,0.0,1.0,2,home_decorators
254,949,15.5,25.369999999999997,7,20,13.195,0.0,5.8,59.205,12.935,8.865,0.0,0.0,2.0,2,home_decorators
255,951,24.25,19.423750000000002,4,11,21.308750000000003,26.395,8.9025,13.8125,7.914999999999999,0.0,19.4775,0.0,8.0,4,loyals
256,959,26.0,10.21,2,13,18.48,2.46,27.0,1.83,17.33,32.9,0.0,0.0,1.0,9,health_concious
257,960,43.0,2.64,1,22,27.093333333333334,49.85666666666666,10.803333333333333,4.29,0.0,0.0,7.956666666666666,0.0,3.0,1,fresh_regulars
258,963,44.0,2.9,7,23,70.64,0.0,24.87,4.49,0.0,0.0,0.0,0.0,1.0,8,grocery_regulars
259,964,23.0,2.54,1,11,65.11,0.0,14.75,11.59,8.55,0.0,0.0,0.0,1.0,8,grocery_regulars
260,965,20.571428571428573,100.0,2,11,48.980952380952374,24.17285714285714,20.652857142857147,0.6423809523809523,1.9133333333333333,0.2857142857142857,3.125238095238095,0.07666666666666667,21.0,4,loyals
261,986,38.6,3.4170000000000003,7,19,30.082000000000004,30.535000000000004,13.578,3.314,3.338,6.009,9.089,4.053,10.0,4,loyals
262,996,28.666666666666668,3.0933333333333337,1,10,71.07333333333334,0.0,16.813333333333333,0.65,2.1,9.043333333333333,0.31666666666666665,0.0,3.0,8,grocery_regulars
263,999,56.333333333333336,4.528333333333333,7,20,18.16333333333333,39.13666666666666,18.19333333333333,21.663333333333338,2.845,0.0,0.0,0.0,6.0,1,fresh_regulars
264,1005,7.0,8.12,1,0,0.0,0.0,0.0,30.11,0.0,0.0,69.89,0.0,1.0,7,new_parents
265,1006,5.0,0.0,7,14,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,7,new_parents
266,1007,5.0,0.0,1,6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,grocery_regulars
267,1008,26.0,1.955,1,23,6.93,28.07,37.144999999999996,15.545000000000002,10.504999999999999,0.0,0.0,1.805,2.0,1,fresh_regulars
268,1010,34.0,15.63,5,13,22.54,0.0,50.26,27.2,0.0,0.0,0.0,0.0,1.0,5,drink_buyers
269,1011,38.5,7.746,1,22,51.647000000000006,0.0,24.823,16.835,6.208,0.0,0.48600000000000004,0.0,10.0,4,loyals
270,1021,49.0,1.2739999999999998,1,22,9.934000000000001,0.942,32.126,22.842000000000002,6.176,0.0,16.599999999999998,11.382000000000001,5.0,8,grocery_regulars
271,1026,21.5,2.645,5,10,0.0,0.0,59.855000000000004,40.144999999999996,0.0,0.0,0.0,0.0,2.0,5,drink_buyers
272,1028,14.0,37.09,3,20,12.01,38.69,0.0,49.3,0.0,0.0,0.0,0.0,1.0,2,home_decorators
273,1029,17.0,0.0,2,17,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,7,new_parents
274,1030,23.5,23.298,7,21,14.545999999999998,68.105,8.715,4.9159999999999995,3.5810000000000004,0.136,0.0,0.0,10.0,4,loyals
275,1040,12.0,0.96,7,16,26.47,0.0,28.979999999999997,44.555,0.0,0.0,0.0,0.0,2.0,2,home_decorators
276,1042,19.0,-5.983333333333334,4,14,6.550000000000001,0.9500000000000001,65.94666666666667,9.209999999999999,17.343333333333334,0.0,0.0,0.0,3.0,5,drink_buyers
277,1045,27.571428571428573,8.907142857142857,6,20,10.494285714285715,43.90428571428572,11.54857142857143,8.301428571428572,2.275714285714286,0.0,14.941428571428572,8.534285714285714,7.0,1,fresh_regulars
278,1052,56.0,6.82,2,20,19.91,32.62,15.01,5.01,26.71,0.0,0.73,0.0,1.0,1,fresh_regulars
279,1053,25.0,25.39,5,19,11.92,0.0,5.2,69.4,13.49,0.0,0.0,0.0,1.0,2,home_decorators
280,1054,30.0,10.861666666666666,1,12,22.708333333333332,17.856666666666666,8.951666666666666,20.625,8.31,3.535,18.011666666666667,0.0,6.0,8,grocery_regulars
281,1060,53.0,34.39,3,12,35.27,0.0,22.91,31.51,6.04,0.0,4.27,0.0,1.0,8,grocery_regulars
282,1061,30.0,0.6933333333333334,2,16,32.23333333333334,22.41,27.47666666666667,6.329999999999999,11.549999999999999,0.0,0.0,0.0,3.0,8,grocery_regulars
283,1064,20.0,0.475,1,22,4.585,27.485,58.004999999999995,7.93,2.0,0.0,0.0,0.0,2.0,5,drink_buyers
284,1066,11.0,6.95,6,21,13.91,7.72,38.72,39.65,0.0,0.0,0.0,0.0,1.0,2,home_decorators
285,1067,55.25,2.1875,7,22,58.582499999999996,24.335,8.5775,3.4675,1.8399999999999999,0.0,0.0,3.1975,4.0,8,grocery_regulars
286,1071,25.666666666666668,7.816666666666666,3,21,30.183333333333337,24.703333333333333,21.13,14.6,0.0,0.0,9.383333333333333,0.0,3.0,8,grocery_regulars
287,1074,20.0,5.41,5,23,22.49,0.0,53.07,24.44,0.0,0.0,0.0,0.0,1.0,5,drink_buyers
288,1075,25.25,6.8225,2,11,30.3825,3.625,30.880000000000003,12.182500000000001,1.665,0.0,21.267500000000002,0.0,4.0,8,grocery_regulars
289,1079,26.833333333333332,9.761666666666668,7,15,27.334999999999997,22.950000000000003,19.075,18.951666666666668,11.686666666666667,0.0,0.0,0.0,6.0,8,grocery_regulars
290,1085,26.0,33.38,1,13,16.86,7.36,10.82,36.02,28.94,0.0,0.0,0.0,1.0,2,home_decorators
291,1086,48.111111111111114,15.593333333333334,1,12,21.516666666666666,39.577777777777776,15.205555555555556,3.065555555555555,11.592222222222224,0.0,9.041111111111112,0.0,9.0,4,loyals
292,1095,36.0,0.24,7,14,16.2,69.93,11.49,0.0,2.38,0.0,0.0,0.0,1.0,1,fresh_regulars
293,1096,28.0,18.02,7,14,29.66,25.71,9.89,10.29,24.46,0.0,0.0,0.0,1.0,8,grocery_regulars
294,1097,35.666666666666664,4.876666666666666,7,21,33.946666666666665,23.393333333333334,24.816666666666666,16.21666666666667,1.2666666666666666,0.3666666666666667,0.0,0.0,3.0,8,grocery_regulars
295,1100,31.4,2.0200000000000005,3,8,47.296,18.554000000000002,30.526,0.0,3.626,0.0,0.0,0.0,5.0,8,grocery_regulars
296,1105,32.666666666666664,2.0833333333333335,3,16,60.84666666666667,0.0,33.93333333333333,5.22,0.0,0.0,0.0,0.0,3.0,8,grocery_regulars
297,1108,56.0,15.16,2,11,36.855000000000004,0.0,32.705,13.09,17.35,0.0,0.0,0.0,2.0,8,grocery_regulars
298,1110,20.333333333333332,3.986666666666667,6,10,13.716666666666667,3.0933333333333337,30.396666666666665,23.346666666666664,29.45,0.0,0.0,0.0,3.0,8,grocery_regulars
299,1113,23.0,17.6,4,19,25.52,22.06,14.35,38.06,0.0,0.0,0.0,0.0,1.0,2,home_decorators
300,1114,6.0,0.0,3,8,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0,beauty_concious
301,1115,50.75,7.202500000000001,7,12,27.770000000000003,0.0,33.785,21.1375,12.99,0.2225,0.1925,3.9025,4.0,8,grocery_regulars
302,1119,46.0,8.74,7,20,18.99,0.0,30.08,23.01,0.0,0.0,27.92,0.0,1.0,8,grocery_regulars
303,1120,30.4,9.508,3,15,31.939999999999998,1.0779999999999998,26.646000000000004,37.718,0.9620000000000001,0.44000000000000006,1.216,0.0,5.0,8,grocery_regulars
304,1125,23.0,1.61,5,17,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,5,drink_buyers
305,1126,31.333333333333332,8.881111111111114,1,15,19.77777777777778,10.0,48.94888888888889,9.18,3.241111111111111,0.17333333333333334,8.675555555555555,0.0,9.0,4,loyals
306,1135,49.5,2.825,7,21,41.195,36.86,21.950000000000003,0.0,0.0,0.0,0.0,0.0,2.0,1,fresh_regulars
307,1137,57.6,8.0,1,14,8.197999999999999,12.874,41.7,34.44199999999999,2.784,0.0,0.0,0.0,5.0,8,grocery_regulars
309,1143,23.5,0.185,3,21,38.555,0.0,36.74,22.89,1.82,0.0,0.0,0.0,2.0,8,grocery_regulars
310,1145,26.0,12.06,3,13,8.028571428571428,0.0,63.45285714285715,28.517142857142854,0.0,0.0,0.0,0.0,7.0,5,drink_buyers
311,1152,27.0,4.51,1,20,0.0,0.0,0.0,97.5,2.5,0.0,0.0,0.0,1.0,2,home_decorators
312,1153,29.5,12.32,7,23,16.4625,0.0,33.335,39.0225,10.955,0.23,0.0,0.0,4.0,2,home_decorators
313,1157,35.5,18.7,1,22,30.715000000000003,8.205,33.115,10.655000000000001,8.78,8.53,0.0,0.0,2.0,8,grocery_regulars
314,1159,16.625,5.17375,1,11,42.199999999999996,0.0,15.19875,15.791249999999998,1.06375,13.033750000000001,12.7125,0.0,8.0,8,grocery_regulars
315,1167,17.0,15.815000000000001,6,18,20.345000000000002,0.0,18.655,61.005,0.0,0.0,0.0,0.0,2.0,2,home_decorators
316,1169,16.0,2.47,5,5,35.25,0.0,5.96,27.52,31.27,0.0,0.0,0.0,1.0,8,grocery_regulars
317,1170,50.0,1.741428571428571,5,17,16.419999999999998,73.37428571428572,4.148571428571428,4.324285714285714,1.5671428571428572,0.0,0.0,0.16428571428571428,7.0,1,fresh_regulars
318,1177,29.0,4.608333333333333,2,13,18.060000000000002,10.716666666666669,15.38833333333333,18.776666666666667,0.27166666666666667,0.0,36.785,0.0,6.0,8,grocery_regulars
319,1183,15.0,11.37,7,15,3.58,0.0,33.04,5.1,0.0,0.0,58.28,0.0,1.0,7,new_parents
320,1184,19.0,2.08,1,22,18.3,0.0,81.7,0.0,0.0,0.0,0.0,0.0,1.0,5,drink_buyers
321,1185,26.666666666666668,6.266666666666667,2,13,86.35333333333334,0.0,10.719999999999999,0.0,0.0,0.0,0.0,0.0,3.0,8,grocery_regulars
322,1188,26.636363636363637,4.806363636363636,7,17,19.905454545454543,34.152727272727276,23.154545454545453,13.622727272727275,2.2199999999999998,6.94,0.0,0.0,11.0,4,loyals
323,1199,22.333333333333332,2.876666666666667,7,21,0.5599999999999999,1.8866666666666667,18.756666666666668,10.076666666666666,0.0,3.03,65.68666666666667,0.0,3.0,7,new_parents
324,1202,73.0,2.354,2,22,46.892,19.541999999999998,16.81,15.23,0.8619999999999999,0.0,0.6639999999999999,0.0,5.0,8,grocery_regulars
325,1207,62.0,28.43,4,20,74.7,5.59,19.7,0.0,0.0,0.0,0.0,0.0,1.0,8,grocery_regulars
326,1208,10.0,5.3,4,9,11.99,0.0,0.0,0.0,88.01,0.0,0.0,0.0,1.0,0,beauty_concious
327,1209,39.1,2.626,1,11,39.77,5.372000000000001,49.415,5.257000000000001,0.185,0.0,0.0,0.0,10.0,4,loyals
328,1219,29.666666666666668,1.1466666666666667,3,9,4.496666666666667,35.196666666666665,40.410000000000004,14.776666666666669,5.12,0.0,0.0,0.0,3.0,1,fresh_regulars
329,1222,18.0,9.8475,4,11,12.872499999999999,20.737500000000004,42.394999999999996,18.3575,5.635,0.0,0.0,0.0,4.0,5,drink_buyers
330,1226,28.0,10.51,2,15,0.0,0.0,41.24,51.48,7.28,0.0,0.0,0.0,1.0,2,home_decorators
331,1227,11.0,40.44,7,11,0.0,0.0,0.0,20.05,0.0,0.0,79.95,0.0,1.0,7,new_parents
332,1228,18.0,0.0,6,22,0.0,0.0,0.0,0.0,47.25,0.0,0.0,52.75,1.0,6,pet_lovers
334,1230,61.0,2.13,7,21,16.54,72.28,2.63,8.56,0.0,0.0,0.0,0.0,1.0,1,fresh_regulars
335,1231,27.2,1.7079999999999997,4,21,29.794,35.944,21.56,9.498000000000001,1.8199999999999998,1.386,0.0,0.0,5.0,1,fresh_regulars
336,1236,59.25,4.6425,2,23,19.015,4.505,21.8825,18.08,5.76,0.0,30.752500000000005,0.0,4.0,8,grocery_regulars
337,1240,39.0,0.21,7,11,22.36,0.0,10.01,19.71,47.92,0.0,0.0,0.0,1.0,0,beauty_concious
338,1241,31.0,1.43,7,23,25.705,4.5200000000000005,21.7,3.4699999999999998,2.31,0.49,38.465,0.0,2.0,8,grocery_regulars
339,1243,55.0,1.63,1,15,19.29,55.06,10.65,0.0,15.01,0.0,0.0,0.0,1.0,1,fresh_regulars
340,1244,37.25,12.9425,7,20,12.0975,5.38,44.6025,19.375,2.055,0.0,16.4875,0.0,4.0,8,grocery_regulars
341,1248,6.0,42.86,3,10,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,grocery_shoppers
343,1250,10.0,0.0,7,21,32.56,0.0,31.8,5.03,0.0,0.0,30.6,0.0,1.0,7,new_parents
344,1251,8.0,0.0,1,20,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0,beauty_concious
345,1252,25.0,5.13,2,22,0.0,8.85,13.85,46.73,0.0,0.0,30.57,0.0,1.0,2,home_decorators
346,1253,26.0,17.23,1,21,12.475,15.095,24.225,47.13,0.0,0.0,1.085,0.0,2.0,2,home_decorators
347,1255,27.5,14.025,2,10,10.752500000000001,9.2875,24.095,35.525,20.345,0.0,0.0,0.0,4.0,2,home_decorators
348,1259,32.0,11.33,6,21,50.66,2.49,19.02,21.0,6.83,0.0,0.0,0.0,1.0,8,grocery_regulars
349,1260,11.5,9.03,3,18,53.870000000000005,0.0,2.575,43.555,0.0,0.0,0.0,0.0,2.0,2,home_decorators
350,1262,7.0,0.97,2,0,0.0,0.0,9.71,0.0,0.0,0.0,69.9,20.4,1.0,7,new_parents
351,1263,21.0,48.95,3,9,76.34,15.74,3.91,4.01,0.0,0.0,0.0,0.0,1.0,3,grocery_shoppers
352,1264,40.0,6.136666666666667,6,17,28.77,0.0,32.00333333333334,18.349999999999998,3.49,0.0,13.116666666666667,4.266666666666667,3.0,8,grocery_regulars
353,1267,38.0,4.71,1,23,38.5675,22.9575,34.535,0.0,0.91,3.0324999999999998,0.0,0.0,4.0,8,grocery_regulars
354,1271,43.0,4.036666666666666,5,18,65.72666666666667,0.0,29.153333333333336,0.0,0.0,0.0,0.0,0.0,3.0,8,grocery_regulars
355,1274,28.5,2.3775,7,9,24.127499999999998,28.029999999999998,12.175,27.045,8.412500000000001,0.2075,0.0,0.0,4.0,1,fresh_regulars
356,1278,22.333333333333332,8.333333333333334,1,23,5.0566666666666675,0.0,47.88333333333333,32.89333333333334,12.536666666666667,0.0,0.0,1.63,3.0,5,drink_buyers
357,1281,5.0,2.01,2,10,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,grocery_regulars
358,1282,50.25,3.055,1,21,12.965,43.762499999999996,26.667499999999997,14.717500000000001,1.6675,0.22,0.0,0.0,4.0,1,fresh_regulars
359,1286,35.0,21.35,1,17,13.12,0.0,20.15,8.17,0.0,0.0,58.56,0.0,1.0,7,new_parents
361,1288,16.0,22.895,1,21,18.314999999999998,1.905,11.675,39.01,6.65,0.0,22.45,0.0,2.0,2,home_decorators
362,1290,19.0,0.99,2,22,15.14,6.98,52.44,17.26,0.0,0.0,8.19,0.0,1.0,5,drink_buyers
363,1291,23.0,2.9749999999999996,1,16,7.140000000000001,89.27833333333335,0.0,0.0,3.5816666666666666,0.0,0.0,0.0,6.0,1,fresh_regulars
364,1297,10.0,0.0,2,13,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,fresh_regulars
365,1298,17.4,13.675999999999998,7,13,11.706,2.214,38.928,30.756,4.930000000000001,2.948,8.52,0.0,5.0,8,grocery_regulars
366,1303,90.5,24.505000000000003,4,0,21.619999999999997,0.0,17.66,36.715,24.005000000000003,0.0,0.0,0.0,2.0,8,grocery_regulars
367,1305,40.0,4.86,1,22,61.63,0.0,32.75,5.61,0.0,0.0,0.0,0.0,1.0,8,grocery_regulars
368,1306,49.833333333333336,3.73,1,10,16.810000000000002,12.416666666666666,36.961666666666666,16.721666666666664,16.85666666666667,0.24,0.0,0.0,6.0,8,grocery_regulars
369,1312,50.0,5.8585714285714285,3,2,35.50285714285714,25.121428571428574,18.150000000000002,13.898571428571428,4.088571428571429,0.7285714285714285,2.505714285714286,0.0,7.0,8,grocery_regulars
370,1319,30.5,4.993333333333333,7,17,9.173333333333334,2.43,23.96166666666667,18.43166666666667,3.356666666666667,0.6166666666666667,42.03,0.0,6.0,8,grocery_regulars
371,1325,33.0,6.93,4,20,60.325,0.0,24.93,0.0,14.745000000000001,0.0,0.0,0.0,2.0,8,grocery_regulars
372,1327,37.5,6.105,2,23,33.525,16.695,5.28,11.645,16.3,16.555,0.0,0.0,2.0,8,grocery_regulars
373,1329,28.0,3.67,5,15,0.0,0.0,55.99,11.02,32.98,0.0,0.0,0.0,1.0,5,drink_buyers
374,1330,15.0,14.01,6,11,0.0,0.0,22.24,32.54,9.44,0.0,0.0,35.78,1.0,6,pet_lovers
375,1331,34.833333333333336,7.223333333333333,7,21,24.679999999999996,33.89333333333334,8.815,27.458333333333332,3.0850000000000004,2.07,0.0,0.0,6.0,1,fresh_regulars
376,1337,32.666666666666664,12.58,1,19,7.486666666666667,0.0,8.85,81.65666666666665,0.88,1.1333333333333333,0.0,0.0,3.0,2,home_decorators
377,1340,18.0,4.045,3,16,14.299999999999999,30.48,14.56,35.775,4.88,0.0,0.0,0.0,2.0,2,home_decorators
378,1342,26.333333333333332,5.873333333333334,3,18,25.845,20.161666666666665,29.235,20.948333333333334,0.13,0.47500000000000003,0.0,0.0,6.0,8,grocery_regulars
379,1348,10.5,19.395,2,23,5.03,0.0,0.0,29.405,11.58,0.0,53.989999999999995,0.0,2.0,7,new_parents
380,1350,81.0,3.54,3,0,56.36,0.0,11.6,6.74,15.82,9.48,0.0,0.0,1.0,8,grocery_regulars
381,1351,37.5,1.22,6,10,6.0600000000000005,0.0,21.794999999999998,23.185000000000002,9.835,12.625,26.505000000000003,0.0,2.0,8,grocery_regulars
382,1353,20.0,0.0,5,17,0.0,0.0,0.0,24.41,63.43,12.17,0.0,0.0,1.0,0,beauty_concious
383,1354,46.75,6.237500000000001,6,8,17.2975,3.9975,11.57,49.61,5.534999999999999,0.0,11.9925,0.0,4.0,2,home_decorators
384,1358,23.5,19.395000000000003,4,21,0.0,0.0,49.93,41.29,8.79,0.0,0.0,0.0,2.0,2,home_decorators
385,1360,43.333333333333336,6.343333333333334,1,20,23.459999999999997,35.913333333333334,35.70333333333333,4.92,0.0,0.0,0.0,0.0,3.0,1,fresh_regulars
386,1363,6.0,0.0,4,22,8.24,0.0,0.0,0.0,0.0,0.0,91.76,0.0,1.0,7,new_parents
387,1364,26.0,0.0,4,17,18.42,43.67,27.9,6.35,3.66,0.0,0.0,0.0,1.0,1,fresh_regulars
388,1365,28.0,11.548000000000002,2,10,8.879999999999999,16.794,29.648000000000003,34.024,5.018000000000001,0.636,4.998,0.0,5.0,8,grocery_regulars
389,1370,19.0,0.0,5,16,48.85,0.0,35.5,15.65,0.0,0.0,0.0,0.0,1.0,8,grocery_regulars
390,1371,14.5,-3.1849999999999996,3,15,45.66,0.0,54.34,0.0,0.0,0.0,0.0,0.0,2.0,5,drink_buyers
391,1373,8.0,8.636666666666665,2,7,7.143333333333333,24.168888888888887,44.99444444444444,20.354444444444443,3.338888888888889,0.0,0.0,0.0,9.0,4,loyals
392,1382,41.333333333333336,6.2700000000000005,2,18,48.06333333333333,0.0,21.143333333333334,26.656666666666666,4.133333333333333,0.0,0.0,0.0,3.0,8,grocery_regulars
393,1385,46.2,4.266,1,22,35.144,7.33,18.666,22.682000000000002,6.731999999999999,9.448,0.0,0.0,5.0,8,grocery_regulars
394,1390,26.0,0.9,2,12,66.68,0.0,19.12,14.19,0.0,0.0,0.0,0.0,1.0,8,grocery_regulars
395,1391,32.0,10.094999999999999,6,19,32.955,0.0,22.34,41.715,0.0,0.0,0.0,0.0,2.0,2,home_decorators
396,1393,9.0,25.15,1,11,0.0,0.0,13.69,32.84,4.31,0.0,49.16,0.0,1.0,7,new_parents
397,1394,33.5,12.577499999999999,7,11,34.135,18.9975,10.16,9.4175,3.4975,0.0,22.22,0.0,4.0,8,grocery_regulars
398,1398,37.0,92.0,4,12,0.0,89.33,10.67,0.0,0.0,0.0,0.0,0.0,1.0,1,fresh_regulars
399,1399,15.0,6.66,3,23,15.65,0.0,5.55,19.0,36.89,22.9,0.0,0.0,1.0,9,health_concious
400,1400,25.0,3.75,3,13,14.63,5.87,53.69,0.0,17.12,8.69,0.0,0.0,1.0,5,drink_buyers
401,1401,19.0,1.66,3,23,0.0,0.0,2.64,8.32,4.34,0.0,84.71,0.0,1.0,7,new_parents
402,1402,35.0,22.93,3,14,58.73,0.0,14.049999999999999,4.720000000000001,10.935,8.285,3.28,0.0,2.0,8,grocery_regulars
